epoch,accuracy,false_negatives,false_positives,loss,precision,recall,sensitivity_at_specificity,specificity_at_sensitivity,true_negatives,true_positives,val_accuracy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_sensitivity_at_specificity,val_specificity_at_sensitivity,val_true_negatives,val_true_positives
20,0.7944862246513367,328.0,328.0,0.4522891938686371,0.7944862246513367,0.7944862246513367,0.9573934674263,0.9573934674263,1268.0,1268.0,0.8170325756072998,550.0,550.0,0.4331691563129425,0.8170325756072998,0.8170325756072998,0.9647371768951416,0.9647371768951416,2456.0,2456.0
21,0.784375011920929,345.0,345.0,0.5497099161148071,0.784375011920929,0.784375011920929,0.9462500214576721,0.9462500214576721,1255.0,1255.0,0.8097139000892639,572.0,572.0,0.4986921548843384,0.8097139000892639,0.8097139000892639,0.9587491750717163,0.9587491750717163,2434.0,2434.0
22,0.8043749928474426,313.0,313.0,0.5229945182800293,0.8043749928474426,0.8043749928474426,0.9387500286102295,0.9387500286102295,1287.0,1287.0,0.7598137259483337,722.0,722.0,0.5398831367492676,0.7598137259483337,0.7598137259483337,0.9451097846031189,0.9451097846031189,2284.0,2284.0
23,0.7881249785423279,339.0,339.0,0.4834965765476227,0.7881249785423279,0.7881249785423279,0.9381250143051147,0.9381250143051147,1261.0,1261.0,0.7245509028434753,828.0,828.0,0.5275543332099915,0.7245509028434753,0.7245509028434753,0.9298070669174194,0.9298070669174194,2178.0,2178.0
24,0.7762500047683716,358.0,358.0,0.5005529522895813,0.7762500047683716,0.7762500047683716,0.9350000023841858,0.9350000023841858,1242.0,1242.0,0.7697937488555908,692.0,692.0,0.4482693672180176,0.7697937488555908,0.7697937488555908,0.9614105224609375,0.9614105224609375,2314.0,2314.0
25,0.7981250286102295,323.0,323.0,0.4767526686191559,0.7981250286102295,0.7981250286102295,0.9424999952316284,0.9424999952316284,1277.0,1277.0,0.8000665307044983,601.0,601.0,0.44037988781929016,0.8000665307044983,0.8000665307044983,0.9530938267707825,0.9530938267707825,2405.0,2405.0
26,0.8187500238418579,290.0,290.0,0.45151883363723755,0.8187500238418579,0.8187500238418579,0.953125,0.953125,1310.0,1310.0,0.8140385746955872,559.0,559.0,0.4280003309249878,0.8140385746955872,0.8140385746955872,0.9474384784698486,0.9474384784698486,2447.0,2447.0
27,0.8131250143051147,299.0,299.0,0.43619978427886963,0.8131250143051147,0.8131250143051147,0.9568750262260437,0.9568750262260437,1301.0,1301.0,0.6693280339241028,994.0,994.0,0.5416963696479797,0.6693280339241028,0.6693280339241028,0.9031935930252075,0.9031935930252075,2012.0,2012.0
28,0.8112499713897705,302.0,302.0,0.43965470790863037,0.8112499713897705,0.8112499713897705,0.9537500143051147,0.9537500143051147,1298.0,1298.0,0.7438456416130066,770.0,770.0,0.48602598905563354,0.7438456416130066,0.7438456416130066,0.9224883317947388,0.9224883317947388,2236.0,2236.0
29,0.8218749761581421,285.0,285.0,0.44889357686042786,0.8218749761581421,0.8218749761581421,0.9493749737739563,0.9493749737739563,1315.0,1315.0,0.7624750733375549,714.0,714.0,0.568495512008667,0.7624750733375549,0.7624750733375549,0.8892215490341187,0.8892215490341187,2292.0,2292.0
30,0.796875,325.0,325.0,0.46882179379463196,0.796875,0.796875,0.9449999928474426,0.9449999928474426,1275.0,1275.0,0.8493013978004456,453.0,453.0,0.40867626667022705,0.8493013978004456,0.8493013978004456,0.9680638909339905,0.9680638909339905,2553.0,2553.0
31,0.7987499833106995,322.0,322.0,0.44953590631484985,0.7987499833106995,0.7987499833106995,0.9506250023841858,0.9506250023841858,1278.0,1278.0,0.7421823143959045,775.0,775.0,0.5609177947044373,0.7421823143959045,0.7421823143959045,0.8912175893783569,0.8912175893783569,2231.0,2231.0
32,0.8057644367218018,310.0,310.0,0.4462801516056061,0.8057644367218018,0.8057644367218018,0.9617794752120972,0.9617794752120972,1286.0,1286.0,0.5781769752502441,1268.0,1268.0,0.8158937096595764,0.5781769752502441,0.5781769752502441,0.759148359298706,0.759148359298706,1738.0,1738.0
33,0.8106250166893005,303.0,303.0,0.42550957202911377,0.8106250166893005,0.8106250166893005,0.9624999761581421,0.9624999761581421,1297.0,1297.0,0.5046573281288147,1489.0,1489.0,1.2341843843460083,0.5046573281288147,0.5046573281288147,0.5335994958877563,0.5335994958877563,1517.0,1517.0
34,0.7831249833106995,347.0,347.0,0.4689090847969055,0.7831249833106995,0.7831249833106995,0.9493749737739563,0.9493749737739563,1253.0,1253.0,0.583832323551178,1251.0,1251.0,1.0168430805206299,0.583832323551178,0.583832323551178,0.7162342071533203,0.7162342071533203,1755.0,1755.0
35,0.796875,325.0,325.0,0.46702641248703003,0.796875,0.796875,0.9524999856948853,0.9524999856948853,1275.0,1275.0,0.6530272960662842,1043.0,1043.0,0.6433032751083374,0.6530272960662842,0.6530272960662842,0.8386560082435608,0.8386560082435608,1963.0,1963.0
36,0.8087499737739563,306.0,306.0,0.4473491907119751,0.8087499737739563,0.8087499737739563,0.9524999856948853,0.9524999856948853,1294.0,1294.0,0.7458416223526001,764.0,764.0,0.5000530481338501,0.7458416223526001,0.7458416223526001,0.929474413394928,0.929474413394928,2242.0,2242.0
37,0.809374988079071,305.0,305.0,0.4797801673412323,0.809374988079071,0.809374988079071,0.9481250047683716,0.9481250047683716,1295.0,1295.0,0.7854291200637817,645.0,645.0,0.48312997817993164,0.7854291200637817,0.7854291200637817,0.9188290238380432,0.9188290238380432,2361.0,2361.0
38,0.8162500262260437,294.0,294.0,0.44413161277770996,0.8162500262260437,0.8162500262260437,0.9593750238418579,0.9593750238418579,1306.0,1306.0,0.8253493309020996,525.0,525.0,0.4019804894924164,0.8253493309020996,0.8253493309020996,0.9647371768951416,0.9647371768951416,2481.0,2481.0
39,0.8056250214576721,311.0,311.0,0.4433252811431885,0.8056250214576721,0.8056250214576721,0.956250011920929,0.956250011920929,1289.0,1289.0,0.8290086388587952,514.0,514.0,0.40789422392845154,0.8290086388587952,0.8290086388587952,0.9673985242843628,0.9673985242843628,2492.0,2492.0
40,0.829573929309845,272.0,272.0,0.4209533631801605,0.829573929309845,0.829573929309845,0.9642857313156128,0.9642857313156128,1324.0,1324.0,0.7747837901115417,677.0,677.0,0.48220476508140564,0.7747837901115417,0.7747837901115417,0.9347970485687256,0.9347970485687256,2329.0,2329.0
41,0.8106250166893005,303.0,303.0,0.4339049160480499,0.8106250166893005,0.8106250166893005,0.9618750214576721,0.9618750214576721,1297.0,1297.0,0.8466400504112244,461.0,461.0,0.3739219009876251,0.8466400504112244,0.8466400504112244,0.9747172594070435,0.9747172594070435,2545.0,2545.0
42,0.8106250166893005,303.0,303.0,0.43280383944511414,0.8106250166893005,0.8106250166893005,0.9556249976158142,0.9556249976158142,1297.0,1297.0,0.802395224571228,594.0,594.0,0.48038262128829956,0.802395224571228,0.802395224571228,0.929474413394928,0.929474413394928,2412.0,2412.0
43,0.8212500214576721,286.0,286.0,0.40817320346832275,0.8212500214576721,0.8212500214576721,0.9725000262260437,0.9725000262260437,1314.0,1314.0,0.8343313336372375,498.0,498.0,0.39731067419052124,0.8343313336372375,0.8343313336372375,0.9673985242843628,0.9673985242843628,2508.0,2508.0
44,0.828125,275.0,275.0,0.41144871711730957,0.828125,0.828125,0.9649999737739563,0.9649999737739563,1325.0,1325.0,0.8336660265922546,500.0,500.0,0.4032946527004242,0.8336660265922546,0.8336660265922546,0.9673985242843628,0.9673985242843628,2506.0,2506.0
45,0.8137500286102295,298.0,298.0,0.4273073077201843,0.8137500286102295,0.8137500286102295,0.9643750190734863,0.9643750190734863,1302.0,1302.0,0.8463073968887329,462.0,462.0,0.36134403944015503,0.8463073968887329,0.8463073968887329,0.9750499129295349,0.9750499129295349,2544.0,2544.0
46,0.8324999809265137,268.0,268.0,0.40757644176483154,0.8324999809265137,0.8324999809265137,0.9631249904632568,0.9631249904632568,1332.0,1332.0,0.8246839642524719,527.0,527.0,0.38735443353652954,0.8246839642524719,0.8246839642524719,0.9644045233726501,0.9644045233726501,2479.0,2479.0
47,0.8251879811286926,279.0,279.0,0.40931540727615356,0.8251879811286926,0.8251879811286926,0.9661654233932495,0.9661654233932495,1317.0,1317.0,0.8476380705833435,458.0,458.0,0.3583917021751404,0.8476380705833435,0.8476380705833435,0.9757152199745178,0.9757152199745178,2548.0,2548.0
48,0.8268749713897705,277.0,277.0,0.42597052454948425,0.8268749713897705,0.8268749713897705,0.965624988079071,0.965624988079071,1323.0,1323.0,0.538256824016571,1388.0,1388.0,0.8771157264709473,0.538256824016571,0.538256824016571,0.6227545142173767,0.6227545142173767,1618.0,1618.0
49,0.8245614171028137,280.0,280.0,0.4227941334247589,0.8245614171028137,0.8245614171028137,0.9667919874191284,0.9667919874191284,1316.0,1316.0,0.7218895554542542,836.0,836.0,0.6925447583198547,0.7218895554542542,0.7218895554542542,0.8466400504112244,0.8466400504112244,2170.0,2170.0
